country_code,country_name,country_group,wjp_rol_2,vdem_core_v2clacjstm,vdem_core_v2clacjstw,vdem_core_v2peapsgen,vdem_core_v2peapspol,vdem_core_v2peapsecon,vdem_core_v2peasjgen,vdem_core_v2peasjpol,vdem_core_v2peasjsoecon,wb_pefa_pi_2016_20,wb_aspire_adequacy_benefits,wjp_rol_7_7,wb_pefa_pi_2016_29,bs_bti_q2_3,rise_re_4,bs_bti_si,wb_pefa_pi_2016_05,wb_pefa_pi_2016_17,rise_ee_9,heritage_business_freedom,fraser_efw_capital_controls,rise_re_7,spi_census_and_survey_index,romelli_cbi_central_bank_independence,wjp_rol_7_6,wjp_rol_7_5,fh_fiw_cl_rating,vdem_core_v2x_cspart,bs_bti_q7_2,wjp_rol_3_4,oecd_pmr_2018_3_3,wjp_rol_1,wb_gtmi_cgsi,fraser_efw_credit_market_regulations,wjp_rol_8_2,wjp_rol_8_1,wjp_rol_8_4,vdem_core_v2stcritrecadm,vdem_core_v2cseeorgs,vdem_core_v2csreprss,wb_pefa_pi_2016_13,oecd_pmr_2018_1_3,wjp_rol_4_3,wb_lpi_lp_lpi_cust_xq,bs_bti_q15_1,oecd_epl_regular,oecd_epl_temporary,rise_ee_2,rise_ee_8,vdem_core_v2dlengage,bs_bti_q12_1,vdem_core_v2exbribe,wb_pefa_pi_2016_22,oecd_pmr_2018_6,wjp_rol_6_6,wb_pefa_pi_2016_30,idea_gsod_v_21_05,wb_pefa_pi_2016_27,heritage_financial_freedom,rise_ee_6,wb_enterprisesurveys_ic_frm_obs_obst1,wb_enterprisesurveys_ic_frm_reg_bus5,wb_enterprisesurveys_ic_frm_corr_corr11,wb_enterprisesurveys_ic_frm_trd_tr9,wb_enterprisesurveys_ic_frm_wrkf_wk9,wb_enterprisesurveys_ic_frm_reg_reg5,wb_enterprisesurveys_ic_frm_corr_crime9,wb_pefa_pi_2016_10,bs_bti_q8_2,wb_pefa_pi_2016_15,bs_bti_q2_1,wjp_rol_4_6,vdem_core_v2clacfree,wjp_rol_4_7,wjp_rol_4_5,vdem_core_v2cldiscm,vdem_core_v2cldiscw,fraser_efw_freedom_of_foreigners_to_visit,wjp_rol_4_4,vdem_core_v2caassemb,idea_gsod_v_22_08,fraser_efw_freedom_to_own_foreign_currency_bank_accounts,wjp_rol_4_8,oecd_pmr_2018_1_4,oecd_pmr_2018_1_2,wb_gtmi_gtei,vdem_core_v2juhcind,rise_ee_5,rise_ee_3,rise_ee_4,rise_re_3,bs_bti_q3_2,wb_wwbi_bi_pwk_pubs_tt_zs,wb_pefa_pi_2016_26,wb_pefa_pi_2016_25,heritage_investment_freedom,wb_pefa_pi_2016_28,wb_gtmi_i_8,vdem_core_v2juaccnt,wjp_rol_2_2,rise_re_1,vdem_core_v2xlg_legcon,wb_pefa_pi_2016_18,vdem_core_v2lgqugen,vdem_core_v2juncind,wb_pefa_pi_2016_14,wb_pefa_pi_2016_16,rise_ee_7,bs_bti_q8_1,wb_pefa_pi_2016_10_1,rise_ee_1,wb_pefa_pi_2016_23,wjp_rol_7_1,wb_enterprisesurveys_ic_frm_infra_in12,rise_re_2,vdem_core_v2x_corr,fh_fiw_pr_rating,vdem_core_v2pepwrgen,vdem_core_v2pepwrsoc,vdem_core_v2pepwrses,wb_pefa_pi_2016_21,rwb_pfi_index,oecd_pmr_2018_2_1,wb_pefa_pi_2016_24,vdem_core_v2xcl_prpty,wb_pefa_pi_2016_09,wb_pefa_pi_2016_12,wb_pefa_pi_2016_11,rise_ee_4_3,wb_gtmi_psdi,wjp_rol_3_1,wjp_rol_6,wb_pefa_pi_2016_19,wjp_rol_3_2,vdem_core_v2clrspct,oecd_pmr_2018_1_1,bs_bti_q3_1,wb_aspire_coverage,spi_std_and_methods,bs_bti_q1_2,oecd_pmr_2018_2_2,vdem_core_v2x_gender
ARG,Argentina,0,0.4275,0.556692796923532,0.5471424341131182,0.7193435648077801,0.8327787021630616,0.44045662100456623,0.8344664031620553,0.7518799368088467,0.6091934381408066,0.01,0.04852850090076718,0.6826666666666666,0.5,0.9629629629629629,0.75,0.7695852534562212,1,0.6666666666666666,0.16369048252600402,0.5734,0.43566666666666665,0.01,0.65766666675,NA,0.5304347826086957,0.25842696629213485,0.8333333333333334,0.8954451345755694,0.5555555555555556,0.6065217391304348,0.7333333227369521,0.5487179487179487,0.7676767676767677,0.598,0.35696202531645566,0.19756097560975613,0.5685393258426967,0.6180448768241017,0.8169962740040125,0.764845404489623,0.6666666666666666,0.6877208216326463,0.5518987341772151,0.4225806451612903,0.5925925925925926,0.7579143268083391,NA,0.2708333230018616,0.5416666603088379,0.7360989591190226,0.48148148148148145,0.42918013517484577,0.01,0.15349696997429224,0.49500000000000005,0.16666666666666666,0.67,0.3333333333333333,0.6666666666666666,0.24444445292154948,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.5925925925925926,0.6666666666666666,0.8888888888888888,0.6816326530612244,0.803760045924225,0.7695652173913043,0.8177777777777777,0.8464223889209462,0.8085525390350261,0.5973333333333334,0.7164835164835165,0.7983657703164463,0.6940000000000001,0.5,0.5946666666666667,0.03225808436366903,0.5078301277664069,0.78125,0.6096881798404642,0.22608694388780826,0.46875,0.46875,0.32456139514320775,0.6296296296296297,0.7261904761904762,0.5,0.8,0.5789473684210527,0.5,1,0.3662911084043849,0.6391304347826088,0.6,0.7585492227979275,0.8,0.75,0.5935786763592308,0.5,0.6666666666666666,0.14583333015441893,0.5925925925925926,0.3333333333333333,0.2777777862548828,0.5,0.7968253968253968,NA,0.5416666793823243,0.4410732714138287,0.8333333333333334,0.679926051455862,0.7482993197278911,0.786399183951037,0.8,0.5462631578947368,0.393852835749126,0.5,0.9503105590062112,0.6666666666666666,0.5,0.16666666666666666,0.375,0.9,0.7023255813953488,0.4507042253521127,0.2,0.512,0.6296489625473052,0.42105263157894735,0.6666666666666666,0.5064636092201249,0.35,1,0.01,0.9025806451612903
ARM,Armenia,0,NA,0.6314154710841592,0.6241930707728753,0.6992858228232792,0.733377703826955,0.5140334855403349,0.6320316205533597,0.5910584518167455,0.615105946684894,NA,0.04428371728037234,NA,NA,0.7407407407407408,0.8,0.5821812596006144,NA,NA,0.42410715007964456,0.742,0.5893333333333334,0.5,0.6333333335,NA,NA,NA,0.5,0.7807453416149068,0.4444444444444444,NA,NA,NA,0.5555555555555556,0.9636666666666667,NA,NA,NA,0.47142632982896593,0.8510461450272283,0.8123958774530566,NA,NA,NA,0.47096774193548385,0.4444444444444444,NA,NA,0.5833333206176757,0.4166666793823242,0.7844018705687132,0.4444444444444444,0.4913311783720247,NA,NA,NA,NA,0.6020000000000001,NA,0.7777777777777778,0.4222222137451172,0.44999999999999996,0.9775051124744377,0.8562628336755647,0.9017241379310347,0.9460317460317461,0.9156118143459916,0.8815533980582525,NA,0.6666666666666666,NA,0.7037037037037037,NA,0.6732491389207808,NA,NA,0.7990478938257356,0.7604163736109157,0.6666666666666667,NA,0.7139206655771803,0.712,1,NA,NA,NA,0.5208333333333334,0.5283248730964467,0.5391304337442034,0.29166666030883787,0.375,0.6842105263157895,0.40740740740740744,0.6904761904761905,NA,NA,0.7894736842105263,NA,1,0.46939707673568815,NA,0.8,0.6576165803108808,NA,0.75,0.6110252915341512,NA,NA,0.01,0.8148148148148149,NA,0.9722222137451172,NA,NA,0.7029478458049886,0.6666666412353516,0.3384932920536636,0.4666666666666666,0.5180095516869512,0.9193960511033682,0.6065623937436246,NA,0.5296973684210526,NA,NA,0.9393374741200828,NA,NA,NA,0.5,0.81,NA,NA,NA,NA,0.6038105180738613,NA,0.48148148148148145,0.6691580143864972,0.85,0.9583333333333333,NA,0.9258064516129033
ABW,Aruba,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AUS,Australia,0,0.8200000000000001,0.8563821919834343,0.8272135031092686,0.8545813706123689,0.9342762063227954,1,0.9489328063241106,0.9415481832543444,0.9909432672590566,NA,NA,0.8026666666666666,NA,NA,0.629166669845581,NA,NA,NA,0.7142857264499277,0.8728,0.462,1,0.8333333334999999,NA,0.7608695652173914,0.6764044943820227,1,0.8420289855072464,NA,0.8673913043478262,0.7333333227369521,0.8358974358974359,0.8232323232323232,0.9393333333333332,0.7620253164556962,0.6829268292682927,0.597752808988764,0.8128353993409697,0.8368300372599599,0.7910207539178314,NA,0.7332155314670556,0.7924050632911392,0.8903225806451613,NA,0.3774192372291208,0.19364382303620162,0.9166666412353516,0.9375000190734863,0.867099109971338,NA,0.6710255656773435,NA,0.7321310201560742,0.895,NA,1,NA,1,0.4666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8224489795918367,0.7395522388059702,0.8260869565217392,0.8888888888888888,0.8261684939411426,0.8790265860177241,0.007333333333333333,0.8087912087912088,0.8101916505719804,0.6900000000000001,1,0.6986666666666667,0.5161290421818345,0.850696754931847,0.8645833333333335,0.9663524292965918,0.5652173895736724,0.5833333206176757,0.875,0.6304824628328022,NA,NA,NA,NA,0.8421052631578947,NA,1,0.8644945188794154,0.967391304347826,0.7,0.9709844559585492,NA,0.01,0.9494169316977132,NA,NA,0.6388888931274415,NA,NA,1,NA,0.5873015873015873,NA,0.6041666603088379,0.02848297213622291,1,0.790848867662918,0.6894640783142526,0.6267256035362122,NA,0.594421052631579,0.8354661700961088,NA,0.9213250517598344,NA,NA,NA,1,0.86,0.9465116279069768,0.8873239436619721,NA,0.682,0.9126973770063943,0.7236842105263158,NA,NA,1,NA,0.5617400849759353,0.963225806451613
AUT,Austria,0,0.83,0.7420795740275107,0.765116967722831,0.8521805196778606,0.9541430948419302,0.8251141552511415,0.8769960474308302,0.7064139020537124,0.8245727956254272,NA,NA,0.6906666666666667,NA,NA,0.3333333206176758,NA,NA,NA,0.7142857264499277,0.7626000000000001,0.308,1,0.933,NA,0.8326086956521739,0.7033707865168541,1,0.9157349896480331,NA,0.6934782608695652,0.5555555555555556,0.8615384615384616,0.8838383838383839,0.8946666666666667,0.8835443037974684,0.6634146341463415,0.7168539325842697,0.636748783932214,0.7000286615075954,0.8698291684314555,NA,0.9257950488641256,0.8683544303797467,0.8387096774193549,NA,0.4220212246211883,0.34810978514194313,0.8333333587646484,0.9166666412353516,0.7839191431588476,NA,0.6845724360858066,NA,0.7453004306491441,0.86,NA,1,NA,0.7777777777777778,0.4444444274902344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9163265306122449,0.8376865671641791,0.8934782608695654,0.891111111111111,0.8260819388343912,0.8655225770150514,0.753,0.8593406593406594,0.9641955132966871,NA,1,0.8160000000000002,0.8566308230404018,0.4345056439228325,0.9010416666666667,0.8508484408992024,0.8347825865430063,1,0.875,1,NA,0.6547619047619049,NA,NA,0.9052631578947369,NA,1,0.7490560292326433,0.9521739130434782,0.8,0.8990673575129534,NA,0.01,0.8254126912009694,NA,NA,0.8472222137451172,NA,NA,0.8888888549804688,NA,0.7428571428571428,NA,0.9375000190734863,0.09845201238390093,1,0.7651209366815591,0.7409656545545047,0.6329479768786127,NA,0.6121710526315789,0.9766910410087899,NA,0.9006211180124224,NA,NA,NA,1,0.98,0.7186046511627907,0.8929577464788732,NA,0.634,0.7478794205924573,0.6140351044504266,NA,NA,1,NA,0.3787811271863071,0.9597849462365593
AZE,Azerbaijan,0,NA,0.34145836414731545,0.3292863488303228,0.6744263789697614,0.6290183028286189,0.5410654490106545,0.5725533596837944,0.24236966824644546,0.4628844839371155,NA,NA,NA,NA,0.2222222222222222,0.08333333015441895,0.25460829493087556,NA,NA,0.23158482005059414,0.7273999999999999,0.462,0.01,0.5003333335,NA,NA,NA,0.13333333333333333,0.17246376811594202,0.2962962962962963,NA,NA,NA,0.5808080808080808,0.7923333333333333,NA,NA,NA,0.31554997646320415,0.27784465462883345,0.3883382747423408,NA,NA,NA,NA,0.3333333333333333,NA,NA,0.5833333206176757,0.01,0.19535374868004224,0.40740740740740744,0.10302674111078461,NA,NA,NA,NA,0.01,NA,0.6666666666666666,0.01,0.561111111111111,0.9529652351738241,0.9425051334702259,0.8810344827586208,0.9968253968253967,0.9535864978902954,0.9533980582524271,NA,0.6296296296296297,NA,0.1111111111111111,NA,0.30947187141216986,NA,NA,0.3845643392960184,0.37636798424532286,0.16966666666666666,NA,0.3332937156440351,0.33,0.5,NA,NA,NA,0.6614583333333334,0.08846990572878896,0.11739130123261025,0.1666666603088379,0.375,0.01,0.2222222222222222,NA,NA,NA,0.7157894736842105,NA,1,0.20155298416565162,NA,0.65,0.04020725388601036,NA,0.01,0.16486445555050736,NA,NA,0.01,0.6296296296296297,NA,0.3333333206176758,NA,NA,0.937641723356009,0.5833333206176757,0.9574819401444788,0.01,0.4826374980742567,0.2124440019910403,0.1815708942536552,NA,0.3332763157894737,NA,NA,0.6387163561076604,NA,NA,NA,0.01,0.8799999999999999,NA,NA,NA,NA,0.30687720214015396,NA,0.1111111111111111,NA,0.8,0.75,NA,0.6475268817204302
BHS,"Bahamas, The",0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7040000000000001,NA,NA,NA,NA,NA,NA,NA,0.6764,0.077,NA,0.2996666665,NA,0.4478260869565218,0.4337078651685394,1,NA,NA,0.5260869565217392,NA,0.5641025641025641,0.4747474747474748,0.9126666666666667,0.5544303797468355,0.4878048780487805,0.5887640449438202,NA,NA,NA,NA,NA,0.5569620253164556,0.5064516129032259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48750000000000004,NA,NA,NA,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5755102040816326,NA,0.7717391304347826,0.7555555555555554,NA,NA,0.6666666666666667,0.6923076923076923,NA,NA,0.33333333333333337,0.5653333333333334,NA,NA,0.27604166666666674,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5263157894736842,NA,1,NA,0.8021739130434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6253968253968254,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.26976744186046514,0.4450704225352113,NA,0.446,NA,NA,NA,NA,0.5,NA,NA,NA
BHR,Bahrain,0,NA,0.29900902233397425,0.3073141841871484,0.7248138580762802,0.3478535773710482,0.5824353120243531,0.5743557312252965,0.25687203791469193,0.5271360218728639,NA,NA,NA,NA,0.01,0.25833333253860474,0.2108294930875576,NA,NA,0.37202382295512854,0.6856,0.615,0.125,0.283,NA,NA,NA,0.16666666666666666,0.1803312629399586,0.40740740740740744,NA,NA,NA,0.601010101010101,0.761,NA,NA,NA,0.38182959359799146,0.22470621954714817,0.2506282648595228,NA,NA,NA,0.5032258064516129,0.37037037037037035,NA,NA,1,0.13541666507720948,0.29286468547292205,0.40740740740740744,0.34543050249779605,NA,NA,NA,NA,0.33,NA,0.8888888888888888,0.01,NA,NA,NA,NA,NA,NA,NA,NA,0.40740740740740744,NA,0.1111111111111111,NA,0.19402985074626866,NA,NA,0.2778995960761685,0.35816570544380366,0.7556666666666667,NA,0.2212449858861982,0.162,1,NA,NA,NA,0.7291666666666666,0.1676577229876722,0.1999999980097232,0.375,0.4375,0.24122807352166425,0.1111111111111111,NA,NA,NA,0.8315789473684211,NA,1,0.17975030450669913,NA,0.85,0.056787564766839375,NA,0.01,0.12282295926094206,NA,NA,0.29166666030883787,0.7407407407407408,NA,0.9166666412353516,NA,NA,NA,0.4583333206176758,0.7331269349845201,0.01,0.3583423201355724,0.0944084951053592,0.17290037402244135,NA,0.3126052631578947,NA,NA,0.7490683229813665,NA,NA,NA,1,0.7050000000000001,NA,NA,NA,NA,0.32305885423463393,NA,0.1111111111111111,NA,0.3,0.375,NA,0.5296774193548388
BGD,Bangladesh,0,0.2425,0.37006360005916283,0.3332543677820551,0.5094666464063212,0.20183028286189683,0.31302891933028926,0.5729328063241107,0.2114375987361769,0.2915242652084757,NA,NA,0.45066666666666677,NA,0.3333333333333333,0.2,0.3640552995391705,NA,NA,0.1264880991661225,0.5422,0.01,0.01,0.62466666675,NA,0.3282608695652174,0.15280898876404497,0.3666666666666667,0.6165631469979297,0.5555555555555556,0.4630434782608696,NA,0.2923076923076923,0.8181818181818182,0.7843333333333333,0.4278481012658228,0.33170731707317075,0.2224719101123596,0.5634395104346461,0.639810834049871,0.45924043484399263,NA,NA,0.1670886075949367,0.38387096774193546,0.2592592592592593,NA,NA,1,0.5208333396911621,0.4935284356614874,0.5185185185185186,0.2509550396708786,NA,NA,0.5449999999999999,NA,0.33,NA,0.37777777777777777,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.6296296296296297,NA,0.37037037037037035,0.12244897959183675,0.34239380022962107,0.3195652173913044,0.5111111111111111,0.36237738026543564,0.3752989168659446,0.6666666666666667,0.243956043956044,0.3332640023770614,0.346,0.01,0.29866666666666664,NA,NA,0.8229166666666667,0.3146047860768673,0.3478260644577407,0.7916666412353516,0.25,0.3026315789473684,0.3333333333333333,NA,NA,NA,0.49473684210526314,NA,1,0.41638246041412913,0.2847826086956522,0.8,0.1282901554404145,NA,1,0.21093442374678179,NA,NA,0.4375,0.5925925925925926,NA,0.6722222137451171,NA,0.3365079365079365,NA,0.3333333206176758,0.9341589267285862,0.3666666666666667,0.485841934986905,0.6802721088435374,0.03740224413464804,NA,0.3791973684210526,NA,NA,0.8283643892339545,NA,NA,NA,0.5,0.6799999999999999,0.30697674418604654,0.30985915492957744,NA,0.554,0.2398799425812345,NA,0.2592592592592593,NA,0.25,0.875,NA,0.6961290322580646
BRB,Barbados,0,0.6625,0.6596657299216092,0.6647912348238082,0.7394013067922808,0.7793677204658902,0.8585996955859969,0.8926482213438734,0.8404423380726699,0.8028024606971975,NA,NA,0.6533333333333333,NA,NA,NA,NA,NA,NA,NA,0.6842,0.01,NA,0.2336666665,NA,0.4543478260869566,0.2764044943820225,1,0.8979296066252588,NA,0.5934782608695653,NA,0.6102564102564103,0.4040404040404041,0.8316666666666667,0.39999999999999997,0.5170731707317073,0.44269662921348324,0.6455358543856896,0.7500716537689883,0.8060144006776788,NA,NA,0.5468354430379746,NA,NA,NA,NA,NA,NA,0.7235178759993967,NA,0.6902145166029973,NA,NA,0.6775,NA,1,NA,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7857142857142857,0.7607347876004593,0.8,0.8688888888888889,0.8333814195037507,0.8380925587283725,0.49800000000000005,0.7208791208791209,0.786658743128807,NA,0.33333333333333337,0.7226666666666667,NA,NA,0.26562500000000006,0.7811457577955041,NA,NA,NA,NA,NA,NA,NA,NA,0.7157894736842105,NA,1,0.6616930572472595,0.8978260869565219,NA,0.7376165803108808,NA,0.01,0.8256852945630774,NA,NA,NA,NA,NA,NA,NA,0.819047619047619,NA,NA,0.07574819401444788,1,0.8148513326143892,0.6055417288866766,0.5742944576674601,NA,NA,NA,NA,0.8799171842650103,NA,NA,NA,NA,0.66,0.17906976744186046,0.5943661971830986,NA,0.516,0.6348688503197182,NA,NA,NA,0.275,NA,NA,0.9294623655913978
BLR,Belarus,0,0.46,0.2726519745599763,0.336245188036719,0.8839386111533202,0.5471880199667221,0.8872754946727549,0.7151620553359683,0.46442338072669825,0.7886534518113465,NA,0.06346264814837735,0.5626666666666668,NA,0.2222222222222222,0.7,0.3406298003072197,NA,NA,0.5803571527405663,0.671,0.12833333333333335,0.5,0.38366666650000003,NA,0.5369565217391306,0.7910112359550562,0.13333333333333333,0.3198757763975155,0.5555555555555556,0.4739130434782609,NA,0.19230769230769232,0.5404040404040404,0.6996666666666667,0.6025316455696202,0.5097560975609756,0.6292134831460674,0.2584654009100894,0.21977644024075665,0.3173231681490894,NA,NA,0.3746835443037974,0.4,0.2962962962962963,NA,NA,0.5,0.6666666412353516,0.3228842962739478,0.5555555555555556,0.34769321187187774,NA,NA,0.22,NA,0.132,NA,0.2,0.01,0.6833333333333335,0.7852760736196319,0.8675564681724846,0.8517241379310345,0.9031746031746033,0.9634317862165964,0.6776699029126215,NA,0.40740740740740744,NA,0.18518518518518517,0.2448979591836735,0.21615958668197474,0.30869565217391304,0.5888888888888888,0.3239180611656088,0.3330988887325925,0.4256666666666667,0.18681318681318684,0.16909820234734815,0.23800000000000002,0.8333333333333334,0.3466666666666667,NA,NA,0.3385416666666667,0.049775199419869465,0.41739129327150315,0.625,0.4375,0.25,0.2962962962962963,NA,NA,NA,0.3157894736842105,NA,1,0.37481729598051156,0.7043478260869565,0.6,0.027564766839378238,NA,0.01,0.12467060427078606,NA,NA,0.7569444274902344,0.48148148148148145,NA,0.8333333206176757,NA,0.5873015873015873,0.888888888888889,0.875,0.3762641898864809,0.033333333333333326,0.5614543213680481,0.7170068027210884,0.7105406324379462,NA,0.37473684210526315,NA,NA,0.7759834368530022,NA,NA,NA,0.01,0.725,0.15813953488372096,0.4084507042253521,NA,0.34199999999999997,0.4002348949497586,NA,0.18518518518518517,0.7253139898782148,0.825,0.75,NA,0.8045161290322581
BEL,Belgium,0,0.795,0.9263422570625647,0.9287829434409239,0.9761434432457073,0.9203327787021631,0.8023744292237444,0.9128853754940711,0.9037282780410741,0.7981886534518113,NA,NA,0.7706666666666667,NA,NA,0.3666666793823242,NA,NA,NA,0.8630952811768273,0.7903999999999999,0.385,1,0.7333333335000001,NA,0.8108695652173914,0.4382022471910113,1,0.9571428571428572,NA,0.882608695652174,0.5555555555555556,0.841025641025641,0.8080808080808082,0.8790000000000001,0.7113924050632912,0.5829268292682926,0.7078651685393259,0.6949631256864899,0.6895958727429062,0.9316673725822392,NA,0.9964664273779769,0.8227848101265822,0.8225806451612904,NA,0.8183576980529254,0.4741096769272101,0.75,0.9583333587646484,0.7494343038165636,NA,0.8997942991478108,NA,0.7811300919612238,0.9675000000000001,NA,1,NA,0.7777777777777778,0.4666666666666667,0.914814814814815,0.8875255623721882,0.9743326488706365,0.9293103448275863,0.7253968253968255,0.89873417721519,0.9572815533980582,NA,NA,NA,NA,0.8877551020408163,0.8734787600459242,0.8630434782608697,0.8933333333333332,0.8322273514137334,0.8316218877479252,0.7603333333333333,0.8175824175824177,0.8189867775961968,NA,1,0.8026666666666668,0.35483872290911267,0.6908427525279804,0.8489583333333333,0.7499637418419144,0.5304347552640234,0.875,1,0.8914473684210527,NA,0.75,NA,NA,0.8947368421052632,NA,1,0.7059987819732034,0.9413043478260869,0.9,0.9293264248704662,NA,0.75,0.8962592760866274,NA,NA,0.9861111450195312,NA,NA,1,NA,0.7841269841269841,0.6666666666666667,0.9166666793823243,0.019607843137254905,1,0.808380835002311,0.8048780487804877,0.8002380142808568,NA,0.63075,0.5845521056037595,NA,0.9824016563146998,NA,NA,NA,1,0.875,0.7116279069767442,0.859154929577465,NA,0.676,0.8354430379746836,0.7894736842105263,NA,NA,0.975,NA,0.4316178448275617,0.9821505376344085
BLZ,Belize,0,0.3475000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5546666666666668,NA,NA,NA,NA,NA,NA,NA,0.5914,0.01,NA,0.6663333335,NA,0.3847826086956522,0.45842696629213486,0.9,NA,NA,0.48260869565217396,NA,0.3641025641025642,0.38383838383838387,0.874,0.26329113924050634,0.2829268292682927,0.3460674157303371,NA,NA,NA,NA,NA,0.3012658227848101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40750000000000003,NA,NA,NA,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4163265306122449,NA,0.541304347826087,0.5488888888888889,NA,NA,0.6666666666666667,0.5296703296703298,NA,NA,0.01,0.4853333333333334,NA,NA,0.30208333333333337,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5789473684210527,NA,1,NA,0.5891304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44761904761904764,NA,NA,NA,0.9,NA,NA,NA,NA,0.5440921052631579,NA,NA,NA,NA,NA,NA,NA,0.53,0.30697674418604654,0.31267605633802814,NA,0.388,NA,NA,NA,NA,0.3,NA,NA,NA
BEN,Benin,0,0.278125,0.6362372430113887,0.6632514065738822,0.5417109861723143,0.7194675540765391,0.4256925418569254,0.718893280632411,0.7454976303317534,0.6001367053998633,NA,NA,0.36000000000000004,NA,0.7407407407407408,0.1833333396911621,0.717741935483871,NA,NA,0.03720238069895984,0.5394,0.077,0.5,0.59166666675,NA,0.32608695652173914,0.3342696629213484,0.7999999999999999,0.7453416149068323,0.4444444444444444,0.37771739130434784,NA,0.44871794871794873,0.5252525252525253,0.7773333333333333,0.35126582278481017,0.3201219512195122,0.702247191011236,0.6325435430723364,0.6754084264832331,0.7011153466045461,NA,NA,0.43987341772151894,0.467741935483871,0.48148148148148145,NA,NA,0.5833333206176757,0.25,0.6592547895610198,0.4444444444444444,0.6424331472230385,NA,NA,0.496875,NA,0.398,NA,0.5555555555555556,0.2222222137451172,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,0.7777777777777778,0.2193877551020408,0.6739092996555683,0.6059782608695652,0.7972222222222223,0.629601846508944,0.6523843015895344,0.3943333333333333,0.48901098901098905,0.6719061060763633,NA,0.01,0.5166666666666665,NA,NA,0.47395833333333337,0.43889775199419867,0.13043477914734472,0.2499999952316284,0.01,0.13157894736842105,0.5555555555555556,NA,NA,NA,0.5894736842105263,NA,1,0.5736906211936663,0.40760869565217395,0.6,0.49740932642487046,NA,0.8,0.6002120248371953,NA,NA,0.2847222185134888,0.7777777777777778,NA,0.7111111450195312,NA,0.3055555555555555,NA,0.75,0.3065015479876161,0.6,0.663842243105839,0.7892815662850505,0.6453587215232914,NA,0.47789473684210526,NA,NA,0.920703933747412,NA,NA,NA,0.01,0.665,0.2441860465116279,0.426056338028169,NA,0.34,0.7135586584888425,NA,0.6296296296296297,NA,0.275,0.875,NA,0.8584946236559139
BMU,Bermuda,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
